REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2024-05,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.08,,,,2
2024-05,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.97,,,,2
2024-05,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.00,,,,2
2024-05,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.01,,,,2
2024-05,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.23,,,,2
2024-06,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.29,,,,2
2024-06,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.35,,,,2
2024-06,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.39,,,,2
2024-06,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.38,,,,2
2024-06,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.42,,,,2
2024-06,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.46,,,,2
2024-06,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.24,,,,2
2024-06,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.08,,,,2
2024-06,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.06,,,,2
2024-06,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.10,,,,2
2024-06,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.27,,,,2
2024-07,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.44,,,,2
2024-07,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.64,,,,2
2024-07,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.60,,,,2
2024-07,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.58,,,,2
2024-07,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.61,,,,2
2024-07,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.47,,,,2
2024-07,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.48,,,,2
2024-07,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.23,,,,2
2024-07,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.21,,,,2
2024-07,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.25,,,,2
2024-07,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.39,,,,2
2024-08,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.38,,,,2
2024-08,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.66,,,,2
2024-08,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.74,,,,2
2024-08,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.62,,,,2
2024-08,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.71,,,,2
2024-08,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.19,,,,2
2024-08,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.50,,,,2
2024-08,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.29,,,,2
2024-08,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.28,,,,2
2024-08,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.31,,,,2
2024-08,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.50,,,,2
2024-09,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.11,,,,2
2024-09,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.21,,,,2
2024-09,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.16,,,,2
2024-09,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.18,,,,2
2024-09,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.20,,,,2
2024-09,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.83,,,,2
2024-09,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.25,,,,2
2024-09,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.16,,,,2
2024-09,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.18,,,,2
2024-09,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.18,,,,2
2024-09,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.32,,,,2
2024-10,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.20,,,,2
2024-10,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.21,,,,2
2024-10,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.00,,,,2
2024-10,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.01,,,,2
2024-10,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.07,,,,2
2024-10,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.24,,,,2
2024-10,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.20,,,,2
2024-10,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.08,,,,2
2024-10,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.13,,,,2
2024-10,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.13,,,,2
2024-10,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.30,,,,2
2024-11,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.92,,,,2
2024-11,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.75,,,,2
2024-11,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.63,,,,2
2024-11,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.61,,,,2
2024-11,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.72,,,,2
2024-11,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.81,,,,2
2024-11,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.93,,,,2
2024-11,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.96,,,,2
2024-11,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.96,,,,2
2024-11,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.00,,,,2
2024-11,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.19,,,,2
2024-12,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.00,,,,2
2024-12,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.21,,,,2
2024-12,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.98,,,,2
2024-12,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.01,,,,2
2024-12,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.03,,,,2
2024-12,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.70,,,,2
2024-12,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.05,,,,2
2024-12,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.11,,,,2
2024-12,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.20,,,,2
2024-12,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.23,,,,2
2024-12,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.40,,,,2
2025-01,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.27,,,,2
2025-01,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.47,,,,2
2025-01,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.37,,,,2
2025-01,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.43,,,,2
2025-01,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.45,,,,2
2025-01,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.86,,,,2
2025-01,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.37,,,,2
2025-01,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.43,,,,2
2025-01,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.49,,,,2
2025-01,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.62,,,,2
2025-01,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.74,,,,2
2025-02,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.19,,,,2
2025-02,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.25,,,,2
2025-02,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.19,,,,2
2025-02,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.16,,,,2
2025-02,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.31,,,,2
2025-02,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.03,,,,2
2025-02,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.29,,,,2
2025-02,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.09,,,,2
2025-02,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.16,,,,2
2025-02,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.18,,,,2
2025-02,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.26,,,,2
2025-03,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.40,,,,2
2025-03,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.72,,,,2
2025-03,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.55,,,,2
2025-03,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.61,,,,2
2025-03,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.64,,,,2
2025-03,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.51,,,,2
2025-03,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.30,,,,2
2025-03,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.25,,,,2
2025-03,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.37,,,,2
2025-03,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.32,,,,2
2025-03,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.52,,,,2
2025-04,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.36,,,,2
2025-04,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.78,,,,2
2025-04,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.50,,,,2
2025-04,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.59,,,,2
2025-04,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.59,,,,2
2025-04,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.18,,,,2
2025-04,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.38,,,,2
2025-04,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.37,,,,2
2025-04,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.38,,,,2
2025-04,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.39,,,,2
2025-04,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.53,,,,2
2025-05,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.48,,,,2
2025-05,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.76,,,,2
2025-05,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.55,,,,2
2025-05,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.62,,,,2
2025-05,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.68,,,,2
2025-05,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.54,,,,2
2025-05,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.41,,,,2
2025-05,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.44,,,,2
2025-05,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.48,,,,2
2025-05,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.49,,,,2
2025-05,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.53,,,,2
2025-06,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.34,,,,2
2025-06,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.67,,,,2
2025-06,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.47,,,,2
2025-06,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.49,,,,2
2025-06,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.54,,,,2
2025-06,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.39,,,,2
2025-06,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.22,,,,2
2025-06,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.33,,,,2
2025-06,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.34,,,,2
2025-06,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.37,,,,2
2025-06,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.49,,,,2
2025-07,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.02,,,,2
2025-07,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.40,,,,2
2025-07,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.12,,,,2
2025-07,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.10,,,,2
2025-07,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.11,,,,2
2025-07,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.74,,,,2
2025-07,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.15,,,,2
2025-07,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.06,,,,2
2025-07,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.07,,,,2
2025-07,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.12,,,,2
2025-07,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.26,,,,2
2025-08,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.94,,,,2
2025-08,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.24,,,,2
2025-08,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.06,,,,2
2025-08,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.08,,,,2
2025-08,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.07,,,,2
2025-08,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.56,,,,2
2025-08,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.03,,,,2
2025-08,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.26,,,,2
2025-08,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.26,,,,2
2025-08,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.28,,,,2
2025-08,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.42,,,,2
2025-09,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.07,,,,2
2025-09,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.22,,,,2
2025-09,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.10,,,,2
2025-09,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.15,,,,2
2025-09,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.11,,,,2
2025-09,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.90,,,,2
2025-09,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.00,,,,2
2025-09,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.19,,,,2
2025-09,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.16,,,,2
2025-09,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.18,,,,2
2025-09,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.35,,,,2
2025-10,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.79,,,,2
2025-10,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.24,,,,2
2025-10,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.06,,,,2
2025-10,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.07,,,,2
2025-10,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.09,,,,2
2025-10,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.30,,,,2
2025-10,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.03,,,,2
2025-10,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.16,,,,2
2025-10,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.15,,,,2
2025-10,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.18,,,,2
2025-10,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.35,,,,2
2025-11,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.77,,,,2
2025-11,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.17,,,,2
2025-11,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.93,,,,2
2025-11,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.05,,,,2
2025-11,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.06,,,,2
2025-11,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.43,,,,2
2025-11,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.82,,,,2
2025-11,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.13,,,,2
2025-11,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.05,,,,2
2025-11,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.14,,,,2
2025-11,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.21,,,,2
2025-12,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.08,,,,2
2025-12,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.23,,,,2
2025-12,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.83,,,,2
2025-12,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.92,,,,2
2025-12,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.96,,,,2
2025-12,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.81,,,,2
2025-12,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.14,,,,2
2025-12,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.35,,,,2
2025-12,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.45,,,,2
2025-12,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.28,,,,2
2025-12,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.33,,,,2
